price,z,table,depth,clarity,y,color,cut,carat,x
10609,4.54,57.0,62.2,IF,7.27,I,Ideal,1.52,7.33
10618,4.64,57.0,63.3,VS2,7.32,H,Very Good,1.52,7.33
10618,4.57,59.0,61.1,VS1,7.44,I,Premium,1.58,7.52
10619,4.8,59.0,62.2,VS1,7.7,J,Premium,1.75,7.74
10623,4.26,66.0,55.2,VS2,7.67,G,Fair,1.52,7.72
10623,4.49,60.0,61.1,VVS2,7.36,I,Premium,1.51,7.33
10623,4.46,60.0,59.8,SI2,7.42,D,Premium,1.52,7.5
10628,4.61,60.0,63.5,VS2,7.27,H,Good,1.51,7.24
10633,4.63,56.0,62.2,SI1,7.47,I,Ideal,1.57,7.42
10635,4.8,59.0,62.8,SI1,7.66,I,Very Good,1.75,7.62
10640,5.04,60.0,64.0,VS2,7.83,I,Good,2.0,7.9
10640,4.41,61.0,58.8,VS1,7.45,G,Premium,1.52,7.54
10641,4.58,57.0,62.4,VS1,7.36,I,Ideal,1.52,7.32
10642,4.54,59.0,60.4,SI1,7.53,H,Ideal,1.56,7.5
10646,4.59,58.0,60.6,SI2,7.61,D,Very Good,1.6,7.55
10655,4.48,58.0,60.4,SI1,7.38,G,Premium,1.51,7.46
10655,4.44,60.0,59.6,VS1,7.41,H,Premium,1.51,7.5
10655,4.62,57.0,63.2,VS1,7.28,I,Ideal,1.51,7.4
10658,4.82,56.0,61.8,VS2,7.85,J,Ideal,1.79,7.74
10659,4.55,57.0,61.1,SI1,7.44,H,Ideal,1.53,7.45
10659,4.53,61.0,61.0,SI1,7.4,H,Premium,1.53,7.45
10662,4.69,57.0,61.1,VS2,7.66,I,Ideal,1.7,7.7
10662,4.64,56.0,61.7,SI2,7.5,F,Ideal,1.6,7.53
10662,4.73,58.0,62.7,VS2,7.52,I,Premium,1.7,7.57
10664,4.63,54.0,63.6,SI1,7.22,F,Good,1.52,7.33
10666,4.79,61.0,61.0,SI2,7.82,H,Premium,1.78,7.88
10669,4.58,59.0,60.1,VS2,7.6,I,Premium,1.62,7.63
10680,4.67,62.0,61.9,SI1,7.58,I,Very Good,1.7,7.52
10680,4.71,53.0,62.6,SI2,7.49,G,Ideal,1.63,7.55
10681,4.79,59.0,61.5,VS1,7.83,J,Very Good,1.75,7.75
10681,4.75,59.0,62.4,SI1,7.6,I,Very Good,1.71,7.63
10681,4.69,57.0,61.1,VS1,7.7,J,Ideal,1.68,7.64
10682,4.65,58.0,62.7,VS1,7.43,I,Very Good,1.57,7.41
10685,4.53,59.0,59.9,SI2,7.52,D,Very Good,1.59,7.6
10685,4.51,58.0,60.7,VS2,7.4,H,Premium,1.51,7.45
10685,4.6,57.0,62.6,VS2,7.33,H,Ideal,1.51,7.37
10685,4.94,56.0,60.3,I1,8.16,F,Ideal,2.0,8.27
10687,4.78,57.0,62.5,SI2,7.62,H,Premium,1.71,7.67
10688,4.53,58.0,62.2,SI1,7.26,G,Premium,1.51,7.3
10688,4.48,62.0,62.4,SI1,7.12,G,Premium,1.51,7.25
10691,4.67,55.0,61.0,VS1,7.64,I,Ideal,1.66,7.67
10693,4.56,57.0,62.5,SI1,7.32,F,Ideal,1.51,7.27
10693,4.53,58.0,62.2,SI1,7.29,F,Premium,1.51,7.27
10694,4.6,54.0,63.0,SI1,7.28,D,Ideal,1.54,7.33
10696,4.61,57.0,63.5,SI1,7.28,E,Good,1.51,7.23
10697,4.77,59.0,62.4,SI2,7.67,G,Very Good,1.72,7.63
10698,4.55,55.0,61.0,SI2,7.5,E,Ideal,1.53,7.44
10701,4.82,60.0,62.3,SI2,7.76,I,Very Good,1.82,7.71
10702,4.57,59.0,62.5,VS2,7.33,H,Premium,1.56,7.3
10702,4.56,59.0,61.8,VS2,7.4,H,Premium,1.54,7.35
10707,4.47,59.0,59.2,SI1,7.59,G,Very Good,1.55,7.51
10709,4.8,58.0,60.4,SI1,7.94,J,Premium,1.83,7.96
10711,4.48,58.0,59.0,VS1,7.63,I,Very Good,1.55,7.56
10712,4.55,58.0,61.6,SI1,7.42,D,Premium,1.53,7.35
10721,4.69,58.0,62.5,SI1,7.55,H,Very Good,1.63,7.47
10727,4.72,60.0,60.8,SI2,7.8,H,Very Good,1.75,7.72
10728,4.65,54.0,62.4,SI1,7.43,H,Ideal,1.56,7.48
10729,4.57,59.0,62.4,VS1,7.34,I,Premium,1.53,7.3
10730,4.85,60.0,63.4,SI2,7.61,D,Very Good,1.78,7.67
10733,4.65,57.0,61.4,SI2,7.59,F,Ideal,1.64,7.55
10736,4.72,56.0,61.9,VS2,7.6,I,Premium,1.67,7.64
10738,4.59,59.0,61.5,SI1,7.45,H,Premium,1.58,7.47
10738,4.6,56.0,61.4,SI1,7.46,H,Ideal,1.58,7.53
10739,4.63,56.0,62.1,SI1,7.46,H,Ideal,1.56,7.44
10739,4.5,59.0,61.6,SI1,7.3,G,Premium,1.51,7.32
10740,4.57,57.0,61.6,SI2,7.44,D,Ideal,1.54,7.4
10743,4.56,60.0,62.4,VS1,7.34,H,Premium,1.51,7.27
10749,4.64,59.0,59.8,SI2,7.74,H,Premium,1.72,7.77
10752,4.62,57.0,61.7,VS2,7.52,I,Ideal,1.59,7.47
10752,5.12,55.0,65.3,SI2,7.79,H,Fair,2.0,7.88
10754,4.73,56.0,62.7,SI2,7.63,E,Ideal,1.66,7.45
10758,4.56,61.0,61.9,VS2,7.33,H,Premium,1.54,7.41
10761,4.69,60.0,61.2,SI1,7.67,I,Very Good,1.73,7.65
10763,4.57,55.0,62.5,VS2,7.34,H,Ideal,1.51,7.29
10763,4.62,58.5,64.2,VS2,7.22,H,Good,1.51,7.16
10765,4.75,59.0,60.5,SI2,7.8,E,Premium,1.78,7.89
10766,4.5,57.0,58.8,SI1,7.62,G,Premium,1.56,7.68
10767,4.59,59.0,62.4,SI1,7.37,E,Premium,1.52,7.34
10769,4.65,57.0,63.1,VS1,7.4,H,Good,1.54,7.34
10775,4.53,58.0,62.1,VS1,7.26,H,Premium,1.51,7.32
10778,4.75,56.0,62.4,VS1,7.59,J,Ideal,1.71,7.63
10781,4.54,56.0,61.9,SI2,7.31,E,Ideal,1.51,7.36
10793,4.58,62.0,60.9,SI2,7.57,E,Good,1.61,7.46
10796,4.63,55.0,62.8,VS1,7.35,I,Ideal,1.53,7.4
10796,4.59,58.0,59.3,SI1,7.77,I,Good,1.7,7.72
10798,4.91,55.0,62.5,VS2,7.9,J,Very Good,1.86,7.81
10798,4.68,53.9,62.7,SI2,7.49,E,Ideal,1.6,7.43
10800,4.7,57.0,62.1,VS2,7.54,I,Ideal,1.68,7.6
10802,4.7,57.0,61.2,VS1,7.66,I,Ideal,1.67,7.69
10808,4.77,60.0,62.9,VVS1,7.61,J,Very Good,1.7,7.56
10813,4.6,60.0,61.3,SI1,7.53,H,Premium,1.62,7.48
10817,4.49,60.0,61.1,VVS2,7.33,I,Premium,1.51,7.36
10819,4.38,58.0,58.2,VS1,7.56,H,Good,1.51,7.49
10821,4.54,58.0,61.6,VVS2,7.4,I,Ideal,1.51,7.35
10821,4.71,57.0,61.6,VS1,7.62,J,Ideal,1.71,7.67
10822,4.61,60.0,63.5,VS2,7.24,H,Very Good,1.51,7.27
10823,4.62,60.0,58.7,SI1,7.9,I,Very Good,1.74,7.84
10824,4.51,58.0,58.6,VS1,7.72,I,Very Good,1.6,7.66
10824,4.55,58.0,61.6,VVS2,7.41,I,Premium,1.52,7.37
10824,4.52,61.0,61.0,VVS1,7.34,I,Premium,1.51,7.47
10827,4.63,57.0,62.7,VS2,7.36,H,Premium,1.55,7.42
10827,4.48,60.0,59.9,VS2,7.46,H,Premium,1.53,7.5
10830,4.41,59.0,58.4,SI1,7.52,G,Premium,1.53,7.58
10832,4.65,57.0,61.5,SI1,7.59,H,Ideal,1.59,7.53
10833,4.92,60.0,60.7,SI2,8.07,G,Premium,2.0,8.13
10833,5.19,57.0,65.9,SI2,7.79,I,Fair,2.0,7.96
10836,4.57,58.0,62.0,SI1,7.41,E,Ideal,1.53,7.33
10838,4.47,57.0,59.4,SI1,7.57,F,Very Good,1.51,7.48
10838,4.73,55.0,62.1,VS2,7.59,G,Ideal,1.68,7.64
10847,4.71,56.0,61.5,SI2,7.69,D,Ideal,1.65,7.63
10851,4.61,58.0,62.4,SI1,7.42,E,Very Good,1.55,7.36
10851,4.57,55.0,61.8,VS1,7.41,I,Ideal,1.52,7.38
10853,4.59,57.0,59.7,SI1,7.65,F,Ideal,1.7,7.73
10860,4.56,62.0,58.2,SI1,7.81,E,Premium,1.7,7.86
10861,4.54,58.0,61.4,VS2,7.42,H,Ideal,1.51,7.36
10866,4.52,61.0,62.3,SI1,7.22,F,Premium,1.51,7.29
10869,4.61,55.0,61.9,VS1,7.46,I,Ideal,1.55,7.43
10869,4.77,58.0,62.3,SI2,7.6,H,Premium,1.72,7.71
10874,4.7,59.0,59.9,SI2,7.8,H,Premium,1.74,7.88
10874,4.57,58.0,59.2,SI1,7.68,H,Premium,1.64,7.76
10880,4.64,58.0,61.7,VS1,7.56,H,Premium,1.57,7.47
10884,4.43,61.0,58.9,SI2,7.5,E,Good,1.51,7.54
10885,4.93,57.0,61.9,SI1,7.95,J,Premium,1.9,7.98
10889,4.71,58.0,60.1,VS2,7.6,H,Premium,1.53,7.57
10891,4.68,59.9,63.0,SI2,7.45,E,Very Good,1.61,7.42
10891,4.61,57.0,63.5,SI1,7.23,E,Very Good,1.51,7.28
10896,4.8,56.0,62.1,SI1,7.77,G,Ideal,1.76,7.69
10897,4.56,59.0,61.8,VS2,7.35,H,Premium,1.54,7.4
10901,4.47,60.0,57.7,SI1,7.79,F,Good,1.63,7.71
10905,4.6,58.0,62.0,SI2,7.44,D,Premium,1.55,7.39
10907,4.96,54.0,60.9,SI2,8.17,J,Very Good,2.0,8.12
10907,4.55,58.0,61.6,SI1,7.35,D,Premium,1.53,7.42
10910,4.73,58.0,62.4,VS2,7.56,I,Premium,1.7,7.61
10912,4.7,58.0,62.6,VS2,7.45,H,Very Good,1.62,7.57
10913,5.18,55.0,67.9,SI2,7.58,H,Fair,2.0,7.67
10914,4.51,58.0,59.5,SI1,7.61,G,Premium,1.57,7.56
10914,4.52,59.0,59.2,SI1,7.68,G,Premium,1.57,7.6
10920,4.64,54.0,62.4,VS1,7.46,I,Ideal,1.58,7.43
10924,4.57,59.0,62.4,VS1,7.3,I,Premium,1.53,7.34
10929,4.7,59.0,62.0,VS2,7.55,I,Premium,1.7,7.6
10929,4.65,57.0,61.4,SI2,7.55,F,Ideal,1.64,7.59
10930,4.57,61.0,60.5,VS1,7.51,H,Premium,1.57,7.6
10934,4.55,59.0,59.6,SI2,7.61,D,Premium,1.58,7.67
10934,4.6,58.0,62.2,SI1,7.42,D,Ideal,1.56,7.37
10935,4.78,58.0,63.0,VS2,7.65,I,Very Good,1.7,7.52
10935,4.48,57.0,60.5,SI2,7.42,E,Ideal,1.51,7.38
10937,4.93,58.0,62.8,SI2,7.89,I,Good,1.91,7.82
10937,4.6,55.0,61.9,SI2,7.4,F,Ideal,1.55,7.44
10939,4.56,60.0,62.4,VS1,7.27,H,Premium,1.51,7.34
10942,4.68,58.0,62.5,SI1,7.46,H,Premium,1.61,7.51
10945,4.72,59.0,61.6,VVS2,7.68,J,Ideal,1.71,7.65
10947,4.54,54.0,61.5,SI1,7.42,G,Very Good,1.51,7.35
10947,4.52,57.0,60.1,SI1,7.57,G,Ideal,1.53,7.46
10950,4.58,57.0,63.2,VS2,7.32,H,Very Good,1.51,7.18
10951,4.48,60.0,60.2,VS2,7.38,H,Premium,1.51,7.5
10951,4.56,58.0,62.7,SI1,7.25,G,Premium,1.51,7.3
10954,4.74,56.0,65.8,SI1,7.18,F,Fair,1.54,7.22
10957,4.69,60.0,61.2,SI1,7.65,I,Premium,1.73,7.67
10959,4.62,59.0,64.2,VS2,7.16,H,Ideal,1.51,7.22
10959,4.57,55.0,62.5,VS2,7.29,H,Ideal,1.51,7.34
10960,4.61,58.0,62.4,SI1,7.4,H,Ideal,1.55,7.38
10963,4.53,61.0,59.5,SI1,7.65,G,Very Good,1.59,7.57
10963,4.59,59.0,62.4,SI1,7.34,E,Premium,1.52,7.37
10964,4.57,58.0,60.4,VS2,7.59,I,Ideal,1.57,7.55
10967,4.65,58.0,60.4,SI1,7.67,I,Ideal,1.7,7.73
10968,4.55,56.0,61.9,VVS1,7.37,I,Ideal,1.52,7.34
10976,4.92,58.0,60.0,SI2,8.17,I,Premium,2.0,8.23
10977,4.54,60.0,61.0,VS2,7.46,H,Premium,1.54,7.42
10980,4.52,58.0,60.1,SI1,7.44,G,Premium,1.55,7.49
10990,4.6,59.0,61.9,SI1,7.4,H,Premium,1.56,7.46
10993,4.58,54.0,62.3,SI1,7.32,G,Ideal,1.51,7.38
10993,4.73,58.0,62.3,VS2,7.57,H,Premium,1.66,7.62
10996,4.62,58.0,62.1,SI1,7.43,G,Premium,1.59,7.45
11003,4.68,58.0,60.2,SI1,7.79,I,Premium,1.71,7.75
11005,4.77,60.0,62.9,VVS1,7.56,J,Premium,1.7,7.61
11011,4.58,56.0,61.3,SI1,7.49,F,Ideal,1.55,7.45
11014,4.55,60.0,62.4,SI1,7.34,G,Very Good,1.52,7.25
11018,4.6,57.8,61.2,VS1,7.52,I,Very Good,1.59,7.5
11019,4.68,54.3,61.9,VS2,7.58,I,Ideal,1.63,7.54
11020,4.62,60.0,58.7,SI1,7.84,I,Premium,1.74,7.9
11021,4.55,58.0,61.6,VVS2,7.37,I,Premium,1.52,7.41
11021,4.51,58.0,58.6,VS1,7.66,I,Premium,1.6,7.72
11028,4.54,57.0,60.3,SI1,7.48,G,Ideal,1.52,7.58
11029,4.44,60.0,59.6,SI1,7.47,G,Very Good,1.51,7.43
11032,4.67,58.0,61.3,VS2,7.6,G,Premium,1.71,7.64
11033,4.58,55.0,62.3,VVS1,7.37,I,Ideal,1.52,7.32
11035,4.58,57.0,63.0,SI1,7.25,F,Ideal,1.51,7.29
11036,4.93,61.0,61.5,SI2,8.06,J,Good,2.0,7.97
11037,4.9,58.0,62.5,SI2,7.81,H,Premium,1.87,7.86
11039,4.66,60.0,63.1,VS2,7.34,H,Very Good,1.56,7.43
11040,4.59,55.0,61.9,SI1,7.44,I,Ideal,1.57,7.38
11041,4.81,64.0,58.1,SI2,8.27,G,Good,2.0,8.3
11043,4.76,57.0,62.0,SI2,7.63,G,Premium,1.7,7.72
11045,4.63,57.0,61.4,VS2,7.57,H,Ideal,1.61,7.52
11047,4.59,57.0,61.2,SI1,7.52,F,Ideal,1.56,7.48
11048,4.48,60.0,60.4,VS2,7.44,H,Premium,1.55,7.39
11050,4.79,58.0,62.5,VS1,7.65,J,Premium,1.74,7.67
11062,4.58,53.7,62.3,SI1,7.37,H,Ideal,1.51,7.33
11062,4.69,59.0,61.7,VS2,7.57,I,Premium,1.7,7.63
11066,4.53,59.0,61.1,VS2,7.38,H,Premium,1.52,7.45
11067,4.61,55.0,61.9,VS1,7.43,I,Ideal,1.55,7.46
11068,4.51,57.0,60.9,VS2,7.43,H,Very Good,1.51,7.39
11068,4.64,56.0,62.4,SI1,7.45,H,Ideal,1.57,7.42
11069,4.48,58.0,59.3,SI2,7.57,E,Very Good,1.53,7.54
11075,4.65,58.0,63.5,SI1,7.36,E,Good,1.52,7.29
11077,4.5,54.0,60.9,VS2,7.41,H,Very Good,1.51,7.38
11078,4.51,60.0,60.7,SI2,7.41,D,Premium,1.53,7.45
11078,4.68,57.0,61.9,SI1,7.53,H,Ideal,1.63,7.59
11086,4.74,56.0,61.7,VS2,7.71,I,Ideal,1.69,7.65
11087,4.71,58.0,60.1,VS2,7.57,H,Premium,1.53,7.6
11087,4.65,60.0,64.9,SI1,7.2,D,Good,1.51,7.14
11088,4.58,59.0,63.0,VVS1,7.3,I,Very Good,1.51,7.24
11090,4.68,60.0,63.0,SI2,7.42,E,Ideal,1.61,7.45
11091,4.79,57.0,63.4,SI2,7.57,F,Very Good,1.7,7.54
11093,4.56,56.0,62.4,VS2,7.36,G,Very Good,1.52,7.26
11102,4.36,70.0,58.4,SI1,7.39,E,Fair,1.51,7.55
11103,4.6,58.0,62.0,SI2,7.39,D,Premium,1.55,7.44
11104,4.61,56.0,62.7,VS2,7.31,H,Premium,1.53,7.39
11104,4.68,58.0,60.2,SI1,7.75,I,Premium,1.71,7.79
11105,4.44,59.0,59.4,VS2,7.49,H,Premium,1.52,7.45
11105,4.52,57.0,60.3,SI1,7.51,G,Ideal,1.52,7.47
11105,4.78,61.0,60.3,SI2,7.91,I,Premium,1.87,7.95
11106,4.96,54.0,60.9,SI2,8.12,J,Premium,2.0,8.17
11107,4.54,59.0,61.8,SI1,7.37,G,Premium,1.54,7.32
11108,4.93,59.0,61.4,SI2,8.0,H,Premium,2.0,8.07
11110,4.62,56.0,61.7,SI1,7.5,I,Ideal,1.58,7.47
11113,4.81,57.0,62.9,SI2,7.59,F,Ideal,1.75,7.71
11113,4.51,58.0,59.5,SI1,7.56,G,Premium,1.57,7.61
11113,4.52,59.0,59.2,SI1,7.6,G,Premium,1.57,7.68
11114,4.68,57.0,62.4,VS2,7.53,H,Ideal,1.62,7.48
11119,4.6,58.0,61.2,VS1,7.5,I,Ideal,1.59,7.52
11127,4.48,59.0,59.4,VS1,7.51,H,Premium,1.53,7.58
11129,4.44,60.0,59.6,SI1,7.43,G,Premium,1.51,7.47
11133,4.57,56.0,62.5,VS2,7.33,H,Ideal,1.51,7.37
11133,4.79,56.0,63.2,VVS2,7.56,H,Very Good,1.7,7.59
11138,4.81,59.0,63.0,SI2,7.6,D,Premium,1.7,7.67
11146,4.61,61.0,59.4,SI1,7.78,H,Very Good,1.67,7.73
11146,4.57,58.0,60.7,VVS2,7.51,I,Premium,1.57,7.54
11147,4.71,55.0,62.7,SI2,7.58,D,Ideal,1.68,7.45
11148,4.59,57.0,61.2,SI1,7.48,F,Ideal,1.56,7.52
11149,4.67,55.0,62.3,SI2,7.52,E,Ideal,1.59,7.48
11149,4.48,60.0,60.4,VS2,7.39,H,Premium,1.55,7.44
11150,4.82,56.0,62.2,VS1,7.73,J,Ideal,1.77,7.77
11152,4.62,56.0,60.8,VS1,7.61,I,Ideal,1.62,7.56
11153,4.56,58.0,62.6,SI1,7.3,G,Premium,1.51,7.27
11153,4.58,57.0,62.9,SI1,7.3,G,Very Good,1.51,7.27
11154,4.57,55.0,62.3,VS1,7.32,H,Ideal,1.52,7.36
11156,4.73,54.0,62.3,VS2,7.61,I,Ideal,1.66,7.58
11156,5.11,54.0,65.1,SI2,7.82,G,Fair,2.0,7.88
11159,4.54,61.0,59.3,SI1,7.64,H,Premium,1.64,7.68
11161,4.39,58.0,59.3,VS2,7.49,G,Very Good,1.51,7.32
11161,4.51,59.0,61.8,VS1,7.32,H,Very Good,1.51,7.27
11161,4.46,60.0,61.0,VS1,7.34,H,Premium,1.51,7.29
11161,4.61,62.0,58.1,VS1,7.84,H,Premium,1.71,8.02
11163,4.58,54.0,62.3,SI1,7.33,H,Ideal,1.51,7.37
11166,4.56,60.0,62.8,VS2,7.28,H,Very Good,1.51,7.25
11168,4.55,56.0,61.9,VVS1,7.34,I,Ideal,1.52,7.37
11169,4.62,56.0,60.8,SI1,7.58,H,Premium,1.61,7.61
11170,4.57,56.0,59.8,VVS1,7.68,I,Very Good,1.6,7.6
11176,4.65,58.0,63.5,SI1,7.29,E,Very Good,1.52,7.36
11177,4.79,58.0,62.0,VS1,7.7,J,Premium,1.76,7.74
11177,4.54,60.0,61.0,VS2,7.42,H,Premium,1.54,7.46
11178,4.55,58.0,62.2,VS2,7.34,H,Very Good,1.53,7.3
11180,4.61,58.0,60.9,SI1,7.61,H,Ideal,1.62,7.53
11180,4.58,64.0,58.2,SI1,7.85,G,Good,1.7,7.89
11188,4.52,58.0,61.2,VS2,7.36,H,Premium,1.51,7.4
11189,5.15,55.0,66.4,SI1,7.67,J,Fair,2.0,7.82
11189,5.01,59.0,63.3,SI1,7.89,J,Very Good,2.0,7.95
11189,4.63,61.0,62.4,SI1,7.4,G,Premium,1.6,7.43
11190,4.59,59.0,58.5,VS2,7.89,I,Very Good,1.7,7.81
11190,4.56,55.0,62.4,SI1,7.34,F,Very Good,1.51,7.28
11192,4.65,55.0,61.2,SI1,7.62,G,Ideal,1.61,7.57
11194,4.78,56.0,61.1,VS1,7.79,J,Ideal,1.74,7.85
11198,4.86,62.0,60.6,SI2,7.84,F,Premium,2.0,8.19
11199,4.78,54.0,62.1,SI2,7.67,F,Ideal,1.71,7.72
11200,4.81,58.0,61.7,SI1,7.77,H,Premium,2.0,7.82
11202,5.3,60.0,62.1,SI2,8.01,H,Premium,2.0,8.1
11202,4.64,65.0,55.3,SI2,8.35,H,Fair,2.0,8.42
11206,4.44,59.0,59.4,VS2,7.45,H,Premium,1.52,7.49
11206,4.52,56.0,60.7,VS2,7.41,H,Ideal,1.52,7.49
11209,4.54,59.0,61.8,SI1,7.32,G,Premium,1.54,7.37
11212,4.56,61.0,63.6,SI1,7.25,D,Good,1.51,7.1
11217,4.68,55.0,61.8,VS2,7.59,I,Ideal,1.62,7.56
11220,4.45,61.0,60.8,SI1,7.26,D,Premium,1.52,7.39
11220,4.61,59.0,61.3,SI2,7.57,E,Ideal,1.61,7.47
11225,4.79,59.0,64.0,SI2,7.44,F,Good,1.71,7.53
11226,4.81,57.0,62.8,VS2,7.63,I,Ideal,1.72,7.69
11227,4.78,57.0,62.6,SI2,7.6,G,Premium,1.71,7.66
11228,4.78,56.0,62.4,SI1,7.64,I,Ideal,1.7,7.68
11228,4.69,59.0,60.5,SI2,7.73,F,Premium,1.7,7.77
11229,4.59,56.0,62.0,SI1,7.38,F,Ideal,1.53,7.43
11230,4.51,59.0,60.5,SI1,7.41,G,Premium,1.51,7.49
11230,4.6,57.0,62.4,SI1,7.41,G,Ideal,1.53,7.33
11235,4.62,57.0,63.3,VS2,7.32,G,Good,1.52,7.27
11246,4.71,57.0,60.6,VS1,7.73,I,Premium,1.71,7.82
11248,4.69,58.0,60.9,SI2,7.72,G,Premium,1.71,7.68
11248,4.61,61.0,59.4,SI1,7.73,H,Premium,1.67,7.78
11250,4.57,60.0,58.0,VS2,7.9,I,Good,1.71,7.85
11251,4.67,55.0,62.3,SI2,7.48,E,Ideal,1.59,7.52
11255,4.92,55.0,59.8,SI2,8.18,I,Ideal,2.0,8.28
11255,4.58,57.0,62.9,SI1,7.27,G,Ideal,1.51,7.3
11255,4.56,58.0,62.6,SI1,7.27,G,Premium,1.51,7.3
11257,4.74,56.0,61.7,VS2,7.72,I,Ideal,1.7,7.64
11257,4.72,59.0,61.7,VS2,7.68,I,Premium,1.7,7.63
11257,4.64,59.0,61.2,VS2,7.62,I,Premium,1.7,7.55
11262,4.65,56.0,62.7,VS2,7.44,H,Ideal,1.58,7.39
11262,4.67,60.0,59.1,SI2,7.87,H,Premium,1.78,7.93
11263,4.51,60.0,61.4,SI1,7.38,E,Very Good,1.51,7.3
11263,4.51,59.0,61.8,VS1,7.27,H,Premium,1.51,7.32
11263,4.55,60.0,63.2,VS1,7.17,H,Very Good,1.51,7.23
11263,4.46,60.0,61.0,VS1,7.29,H,Premium,1.51,7.34
11263,4.41,67.0,58.0,VS1,7.57,H,Fair,1.51,7.63
11267,4.61,56.0,62.0,SI1,7.47,F,Very Good,1.53,7.39
11268,4.58,59.0,62.9,VS2,7.25,H,Premium,1.51,7.31
11268,4.56,60.0,62.8,VS2,7.25,H,Premium,1.51,7.28
11272,4.54,60.0,59.8,VS1,7.56,H,Premium,1.57,7.63
11272,4.58,58.0,62.4,VS2,7.37,H,Ideal,1.52,7.3
11280,4.55,58.0,62.2,VS2,7.3,H,Premium,1.53,7.34
11284,4.48,57.0,58.9,SI2,7.63,D,Very Good,1.55,7.59
11294,4.65,55.0,61.2,SI1,7.57,G,Ideal,1.61,7.62
11294,4.61,55.0,61.4,SI1,7.5,E,Ideal,1.58,7.53
11299,4.53,60.0,60.1,SI1,7.52,F,Premium,1.56,7.56
11302,4.55,55.0,62.1,SI1,7.37,F,Very Good,1.51,7.29
11302,4.51,59.0,60.7,SI1,7.44,F,Ideal,1.51,7.42
11303,4.65,58.0,63.5,SI1,7.35,E,Good,1.53,7.29
11303,4.67,58.0,62.6,SI1,7.45,G,Premium,1.61,7.48
11305,4.64,57.0,60.5,VS1,7.62,I,Ideal,1.64,7.68
11310,4.59,60.0,60.4,SI1,7.58,D,Premium,1.65,7.63
11322,4.63,58.0,60.1,SI2,7.67,F,Premium,1.7,7.74
11322,4.8,68.0,58.5,VS1,8.15,I,Fair,2.0,8.26
11329,4.66,61.0,58.2,VS1,7.95,J,Premium,1.8,8.07
11333,4.57,61.1,60.7,VS2,7.56,H,Very Good,1.59,7.5
11333,4.63,58.0,62.1,VS2,7.48,H,Premium,1.59,7.42
11333,4.58,55.1,61.8,VS2,7.42,H,Ideal,1.52,7.38
11333,4.57,55.0,61.5,SI1,7.45,G,Ideal,1.54,7.4
11336,4.72,55.0,58.9,SI2,8.04,G,Good,1.81,7.99
11338,4.62,57.0,63.3,VS2,7.27,G,Very Good,1.52,7.32
11341,4.75,54.0,62.4,SI2,7.63,F,Ideal,1.67,7.6
11345,4.62,57.0,62.0,VS1,7.43,H,Premium,1.56,7.48
11351,4.65,58.0,62.2,SI1,7.5,H,Very Good,1.62,7.46
11351,4.69,58.0,60.9,SI2,7.68,G,Premium,1.71,7.72
11355,5.09,57.0,65.1,SI2,7.78,G,Fair,2.0,7.84
11355,4.89,60.0,61.7,SI2,7.9,G,Premium,2.0,7.95
11360,4.64,59.0,61.2,VS2,7.55,I,Premium,1.7,7.62
11360,4.72,59.0,61.7,VS2,7.63,I,Premium,1.7,7.68
11360,4.74,56.0,61.7,VS2,7.64,I,Ideal,1.7,7.72
11360,4.6,61.0,58.3,VS2,7.87,I,Premium,1.72,7.91
11364,4.54,61.0,61.0,VS2,7.47,H,Good,1.55,7.42
11365,4.65,56.0,62.7,VS2,7.39,H,Ideal,1.58,7.44
11369,4.64,61.0,60.5,VS2,7.65,I,Premium,1.7,7.68
11370,4.61,56.0,62.0,SI1,7.39,F,Premium,1.53,7.47
11374,4.54,58.0,62.2,SI1,7.27,F,Premium,1.51,7.32
11379,4.59,54.0,61.8,VS2,7.43,H,Ideal,1.52,7.42
11379,4.58,55.0,61.9,VS2,7.43,H,Ideal,1.52,7.38
11379,4.62,58.0,63.2,VS1,7.3,F,Very Good,1.53,7.33
11380,4.59,58.0,60.8,VS1,7.52,G,Premium,1.58,7.58
11389,4.75,59.0,63.4,VS2,7.45,I,Very Good,1.71,7.53
11392,4.56,60.0,62.1,VVS2,7.36,J,Very Good,1.52,7.33
11400,5.07,52.0,64.2,SI2,7.88,I,Good,2.0,7.91
11400,4.67,58.0,61.1,VS1,7.6,I,Premium,1.67,7.69
11404,4.94,59.0,61.9,SI1,8.0,J,Very Good,2.0,7.96
11405,4.58,55.0,62.3,VS2,7.33,F,Ideal,1.52,7.37
11406,4.88,56.0,62.0,VS2,7.9,J,Ideal,1.83,7.84
11406,4.65,58.0,63.5,SI1,7.29,E,Very Good,1.53,7.35
11413,4.49,59.0,60.8,VS1,7.36,H,Premium,1.53,7.41
11413,4.92,59.0,61.5,SI2,7.95,F,Premium,2.0,8.03
11415,4.62,58.0,62.2,VS2,7.4,H,Premium,1.57,7.45
11416,4.88,57.0,62.3,SI2,7.85,H,Very Good,1.86,7.82
11419,4.68,56.0,63.0,VS2,7.46,H,Ideal,1.58,7.39
11421,4.56,58.0,62.3,SI1,7.3,G,Premium,1.53,7.35
11427,4.55,59.0,59.6,VS2,7.67,H,Very Good,1.62,7.59
11428,4.64,55.0,62.5,SI2,7.45,D,Ideal,1.58,7.39
